left_len,right_len,total_empty,n,first,current_gap_m,current_gap_left,current_gap_right,current_pos,response_gap_m,response_gap_left,response_gap_right,response_pos
2,35,37,38,2,35,0,2,8,8,0,2,2
2,35,37,38,2,35,0,2,9,9,0,2,2
2,35,37,38,2,35,0,2,10,10,0,2,2
2,35,37,38,2,35,0,2,11,11,0,2,2
2,35,37,38,2,35,0,2,12,12,0,2,2
2,35,37,38,2,35,0,2,13,13,0,2,2
2,35,37,38,2,35,0,2,14,14,0,2,2
2,35,37,38,2,35,0,2,15,15,0,2,2
2,35,37,38,2,35,0,2,16,16,0,2,2
2,35,37,38,2,35,0,2,17,17,0,2,3
2,35,37,38,2,35,0,2,18,16,1,2,2
2,35,37,38,2,35,0,2,19,15,1,2,1
2,35,37,38,2,35,0,2,20,14,1,2,2
2,35,37,38,2,35,0,2,21,13,1,2,1
2,35,37,38,2,35,0,2,22,12,1,2,1
2,35,37,38,2,35,0,2,23,11,1,2,2
2,35,37,38,2,35,0,2,24,10,1,2,1
2,35,37,38,2,35,0,2,25,9,1,2,1
2,35,37,38,2,35,0,2,26,8,1,2,2
2,35,37,38,2,35,0,2,27,7,1,2,1
2,35,37,38,2,35,0,2,28,6,1,2,1
2,35,37,38,2,35,0,2,29,5,1,2,2
2,35,37,38,2,35,0,2,30,4,1,2,1
2,35,37,38,2,35,0,2,31,3,1,2,1
2,35,37,38,2,35,0,2,32,32,0,2,2
2,35,37,38,2,35,0,2,33,33,0,2,2
2,36,38,39,2,36,0,2,1,34,1,2,1
2,36,38,39,2,36,0,2,2,33,1,2,2
2,36,38,39,2,36,0,2,3,3,0,2,1
2,36,38,39,2,36,0,2,4,4,0,2,1
2,36,38,39,2,36,0,2,5,5,0,2,1
2,36,38,39,2,36,0,2,6,6,0,2,1
2,36,38,39,2,36,0,2,7,7,0,2,1
2,36,38,39,2,36,0,2,8,8,0,2,1
2,36,38,39,2,36,0,2,9,9,0,2,1
2,36,38,39,2,36,0,2,10,10,0,2,1
2,36,38,39,2,36,0,2,11,11,0,2,1
2,36,38,39,2,36,0,2,12,12,0,2,1
2,36,38,39,2,36,0,2,13,13,0,2,1
2,36,38,39,2,36,0,2,14,14,0,2,1
2,36,38,39,2,36,0,2,15,15,0,2,1
2,36,38,39,2,36,0,2,16,16,0,2,1
2,36,38,39,2,36,0,2,17,17,0,2,2
2,36,38,39,2,36,0,2,18,17,1,2,2
2,36,38,39,2,36,0,2,19,16,1,2,1
2,36,38,39,2,36,0,2,20,15,1,2,2
2,36,38,39,2,36,0,2,21,14,1,2,2
2,36,38,39,2,36,0,2,22,13,1,2,2
2,36,38,39,2,36,0,2,23,12,1,2,2
2,36,38,39,2,36,0,2,24,11,1,2,2
2,36,38,39,2,36,0,2,25,10,1,2,2
2,36,38,39,2,36,0,2,26,9,1,2,1
2,36,38,39,2,36,0,2,27,8,1,2,2
2,36,38,39,2,36,0,2,28,7,1,2,2
2,36,38,39,2,36,0,2,29,6,1,2,1
2,36,38,39,2,36,0,2,30,5,1,2,2
2,36,38,39,2,36,0,2,31,4,1,2,2
2,36,38,39,2,36,0,2,32,3,1,2,1
2,36,38,39,2,36,0,2,33,33,0,2,1
2,36,38,39,2,36,0,2,34,34,0,2,1
2,37,39,40,2,37,0,2,1,35,1,2,0
2,37,39,40,2,37,0,2,2,34,1,2,1
2,37,39,40,2,37,0,2,3,33,1,2,1
2,37,39,40,2,37,0,2,4,4,0,2,2
2,37,39,40,2,37,0,2,5,5,0,2,2
2,37,39,40,2,37,0,2,6,6,0,2,2
2,37,39,40,2,37,0,2,7,7,0,2,2
2,37,39,40,2,37,0,2,8,8,0,2,2
2,37,39,40,2,37,0,2,9,9,0,2,2
2,37,39,40,2,37,0,2,10,10,0,2,2
2,37,39,40,2,37,0,2,11,11,0,2,2
2,37,39,40,2,37,0,2,12,12,0,2,2
2,37,39,40,2,37,0,2,13,13,0,2,2
2,37,39,40,2,37,0,2,14,14,0,2,2
2,37,39,40,2,37,0,2,15,15,0,2,2
2,37,39,40,2,37,0,2,16,16,0,2,2
2,37,39,40,2,37,0,2,17,17,0,2,2
2,37,39,40,2,37,0,2,18,18,0,2,3
2,37,39,40,2,37,0,2,19,17,1,2,2
2,37,39,40,2,37,0,2,20,16,1,2,1
2,37,39,40,2,37,0,2,21,15,1,2,2
2,37,39,40,2,37,0,2,22,14,1,2,1
2,37,39,40,2,37,0,2,23,13,1,2,2
2,37,39,40,2,37,0,2,24,12,1,2,2
2,37,39,40,2,37,0,2,25,11,1,2,1
2,37,39,40,2,37,0,2,26,10,1,2,2
2,37,39,40,2,37,0,2,27,9,1,2,1
2,37,39,40,2,37,0,2,28,8,1,2,1
2,37,39,40,2,37,0,2,29,7,1,2,2
2,37,39,40,2,37,0,2,30,6,1,2,1
2,37,39,40,2,37,0,2,31,5,1,2,1
2,37,39,40,2,37,0,2,32,4,1,2,2
2,37,39,40,2,37,0,2,33,3,1,2,1
2,37,39,40,2,37,0,2,34,34,0,2,2
2,37,39,40,2,37,0,2,35,35,0,2,2
2,38,40,41,2,38,0,2,1,36,1,2,1
2,38,40,41,2,38,0,2,2,35,1,2,2
2,38,40,41,2,38,0,2,3,3,0,2,1
2,38,40,41,2,38,0,2,4,4,0,2,1
2,38,40,41,2,38,0,2,5,5,0,2,1
2,38,40,41,2,38,0,2,6,6,0,2,1
2,38,40,41,2,38,0,2,7,7,0,2,1
2,38,40,41,2,38,0,2,8,8,0,2,1
2,38,40,41,2,38,0,2,9,9,0,2,1
2,38,40,41,2,38,0,2,10,10,0,2,1
2,38,40,41,2,38,0,2,11,11,0,2,1
2,38,40,41,2,38,0,2,12,12,0,2,1
2,38,40,41,2,38,0,2,13,13,0,2,1
2,38,40,41,2,38,0,2,14,14,0,2,1
2,38,40,41,2,38,0,2,15,15,0,2,1
2,38,40,41,2,38,0,2,16,16,0,2,1
2,38,40,41,2,38,0,2,17,17,0,2,1
2,38,40,41,2,38,0,2,18,18,0,2,2
2,38,40,41,2,38,0,2,19,18,1,2,2
2,38,40,41,2,38,0,2,20,17,1,2,1
2,38,40,41,2,38,0,2,21,16,1,2,2
2,38,40,41,2,38,0,2,22,15,1,2,1
2,38,40,41,2,38,0,2,23,14,1,2,2
2,38,40,41,2,38,0,2,24,13,1,2,2
2,38,40,41,2,38,0,2,25,12,1,2,2
2,38,40,41,2,38,0,2,26,11,1,2,2
2,38,40,41,2,38,0,2,27,10,1,2,2
2,38,40,41,2,38,0,2,28,9,1,2,2
2,38,40,41,2,38,0,2,29,8,1,2,2
2,38,40,41,2,38,0,2,30,7,1,2,2
2,38,40,41,2,38,0,2,31,6,1,2,2
2,38,40,41,2,38,0,2,32,5,1,2,2
2,38,40,41,2,38,0,2,33,4,1,2,2
2,38,40,41,2,38,0,2,34,3,1,2,1
2,38,40,41,2,38,0,2,35,35,0,2,1
2,38,40,41,2,38,0,2,36,36,0,2,1
2,39,41,42,2,39,0,2,1,37,1,2,0
2,39,41,42,2,39,0,2,2,36,1,2,1
2,39,41,42,2,39,0,2,3,35,1,2,1
2,39,41,42,2,39,0,2,4,4,0,2,2
2,39,41,42,2,39,0,2,5,5,0,2,2
2,39,41,42,2,39,0,2,6,6,0,2,2
2,39,41,42,2,39,0,2,7,7,0,2,2
2,39,41,42,2,39,0,2,8,8,0,2,2
2,39,41,42,2,39,0,2,9,9,0,2,2
2,39,41,42,2,39,0,2,10,10,0,2,2
2,39,41,42,2,39,0,2,11,11,0,2,2
2,39,41,42,2,39,0,2,12,12,0,2,2
2,39,41,42,2,39,0,2,13,13,0,2,2
2,39,41,42,2,39,0,2,14,14,0,2,2
2,39,41,42,2,39,0,2,15,15,0,2,2
2,39,41,42,2,39,0,2,16,16,0,2,2
2,39,41,42,2,39,0,2,17,17,0,2,2
2,39,41,42,2,39,0,2,18,18,0,2,2
2,39,41,42,2,39,0,2,19,19,0,2,3
2,39,41,42,2,39,0,2,20,18,1,2,2
2,39,41,42,2,39,0,2,21,17,1,2,1
2,39,41,42,2,39,0,2,22,16,1,2,1
2,39,41,42,2,39,0,2,23,15,1,2,1
2,39,41,42,2,39,0,2,24,14,1,2,1
2,39,41,42,2,39,0,2,25,13,1,2,1
2,39,41,42,2,39,0,2,26,12,1,2,1
2,39,41,42,2,39,0,2,27,11,1,2,1
2,39,41,42,2,39,0,2,28,10,1,2,1
2,39,41,42,2,39,0,2,29,9,1,2,1
2,39,41,42,2,39,0,2,30,8,1,2,1
2,39,41,42,2,39,0,2,31,7,1,2,1
2,39,41,42,2,39,0,2,32,6,1,2,1
2,39,41,42,2,39,0,2,33,5,1,2,1
2,39,41,42,2,39,0,2,34,4,1,2,1
2,39,41,42,2,39,0,2,35,3,1,2,1
2,39,41,42,2,39,0,2,36,36,0,2,2
2,39,41,42,2,39,0,2,37,37,0,2,2
2,40,42,43,2,40,0,2,1,38,1,2,1
2,40,42,43,2,40,0,2,2,37,1,2,2
2,40,42,43,2,40,0,2,3,3,0,2,1
2,40,42,43,2,40,0,2,4,4,0,2,1
2,40,42,43,2,40,0,2,5,5,0,2,1
2,40,42,43,2,40,0,2,6,6,0,2,1
2,40,42,43,2,40,0,2,7,7,0,2,1
2,40,42,43,2,40,0,2,8,8,0,2,1
2,40,42,43,2,40,0,2,9,9,0,2,1
2,40,42,43,2,40,0,2,10,10,0,2,1
2,40,42,43,2,40,0,2,11,11,0,2,1
2,40,42,43,2,40,0,2,12,12,0,2,1
2,40,42,43,2,40,0,2,13,13,0,2,1
2,40,42,43,2,40,0,2,14,14,0,2,1
2,40,42,43,2,40,0,2,15,15,0,2,1
2,40,42,43,2,40,0,2,16,16,0,2,1
2,40,42,43,2,40,0,2,17,17,0,2,1
2,40,42,43,2,40,0,2,18,18,0,2,1
2,40,42,43,2,40,0,2,19,19,0,2,2
2,40,42,43,2,40,0,2,20,19,1,2,2
2,40,42,43,2,40,0,2,21,18,1,2,1
2,40,42,43,2,40,0,2,22,17,1,2,2
2,40,42,43,2,40,0,2,23,16,1,2,2
2,40,42,43,2,40,0,2,24,15,1,2,1
2,40,42,43,2,40,0,2,25,14,1,2,2
2,40,42,43,2,40,0,2,26,13,1,2,2
2,40,42,43,2,40,0,2,27,12,1,2,2
2,40,42,43,2,40,0,2,28,11,1,2,2
2,40,42,43,2,40,0,2,29,10,1,2,2
2,40,42,43,2,40,0,2,30,9,1,2,2
2,40,42,43,2,40,0,2,31,8,1,2,2
2,40,42,43,2,40,0,2,32,7,1,2,2
2,40,42,43,2,40,0,2,33,6,1,2,2
2,40,42,43,2,40,0,2,34,5,1,2,2
2,40,42,43,2,40,0,2,35,4,1,2,2
2,40,42,43,2,40,0,2,36,3,1,2,1
2,40,42,43,2,40,0,2,37,37,0,2,1
2,40,42,43,2,40,0,2,38,38,0,2,1
2,41,43,44,2,41,0,2,1,39,1,2,0
2,41,43,44,2,41,0,2,2,38,1,2,1
2,41,43,44,2,41,0,2,3,37,1,2,1
2,41,43,44,2,41,0,2,4,4,0,2,2
2,41,43,44,2,41,0,2,5,5,0,2,2
2,41,43,44,2,41,0,2,6,6,0,2,2
2,41,43,44,2,41,0,2,7,7,0,2,2
2,41,43,44,2,41,0,2,8,8,0,2,2
2,41,43,44,2,41,0,2,9,9,0,2,2
2,41,43,44,2,41,0,2,10,10,0,2,2
2,41,43,44,2,41,0,2,11,11,0,2,2
2,41,43,44,2,41,0,2,12,12,0,2,2
2,41,43,44,2,41,0,2,13,13,0,2,2
2,41,43,44,2,41,0,2,14,14,0,2,2
2,41,43,44,2,41,0,2,15,15,0,2,2
2,41,43,44,2,41,0,2,16,16,0,2,2
2,41,43,44,2,41,0,2,17,17,0,2,2
2,41,43,44,2,41,0,2,18,18,0,2,2
2,41,43,44,2,41,0,2,19,19,0,2,2
2,41,43,44,2,41,0,2,20,20,0,2,3
2,41,43,44,2,41,0,2,21,19,1,2,2
2,41,43,44,2,41,0,2,22,18,1,2,1
2,41,43,44,2,41,0,2,23,17,1,2,2
2,41,43,44,2,41,0,2,24,16,1,2,1
2,41,43,44,2,41,0,2,25,15,1,2,1
2,41,43,44,2,41,0,2,26,14,1,2,2
2,41,43,44,2,41,0,2,27,13,1,2,1
2,41,43,44,2,41,0,2,28,12,1,2,1
2,41,43,44,2,41,0,2,29,11,1,2,2
2,41,43,44,2,41,0,2,30,10,1,2,1
2,41,43,44,2,41,0,2,31,9,1,2,1
2,41,43,44,2,41,0,2,32,8,1,2,2
2,41,43,44,2,41,0,2,33,7,1,2,1
2,41,43,44,2,41,0,2,34,6,1,2,1
2,41,43,44,2,41,0,2,35,5,1,2,2
2,41,43,44,2,41,0,2,36,4,1,2,1
2,41,43,44,2,41,0,2,37,3,1,2,1
2,41,43,44,2,41,0,2,38,38,0,2,2
2,41,43,44,2,41,0,2,39,39,0,2,2
2,42,44,45,2,42,0,2,1,40,1,2,1
2,42,44,45,2,42,0,2,2,39,1,2,2
2,42,44,45,2,42,0,2,3,3,0,2,1
2,42,44,45,2,42,0,2,4,4,0,2,1
2,42,44,45,2,42,0,2,5,5,0,2,1
2,42,44,45,2,42,0,2,6,6,0,2,1
2,42,44,45,2,42,0,2,7,7,0,2,1
2,42,44,45,2,42,0,2,8,8,0,2,1
2,42,44,45,2,42,0,2,9,9,0,2,1
2,42,44,45,2,42,0,2,10,10,0,2,1
2,42,44,45,2,42,0,2,11,11,0,2,1
2,42,44,45,2,42,0,2,12,12,0,2,1
2,42,44,45,2,42,0,2,13,13,0,2,1
2,42,44,45,2,42,0,2,14,14,0,2,1
2,42,44,45,2,42,0,2,15,15,0,2,1
2,42,44,45,2,42,0,2,16,16,0,2,1
2,42,44,45,2,42,0,2,17,17,0,2,1
2,42,44,45,2,42,0,2,18,18,0,2,1
2,42,44,45,2,42,0,2,19,19,0,2,1
2,42,44,45,2,42,0,2,20,20,0,2,2
2,42,44,45,2,42,0,2,21,20,1,2,2
2,42,44,45,2,42,0,2,22,19,1,2,1
2,42,44,45,2,42,0,2,23,18,1,2,2
2,42,44,45,2,42,0,2,24,17,1,2,2
2,42,44,45,2,42,0,2,25,16,1,2,2
2,42,44,45,2,42,0,2,26,15,1,2,2
2,42,44,45,2,42,0,2,27,14,1,2,2
2,42,44,45,2,42,0,2,28,13,1,2,2
2,42,44,45,2,42,0,2,29,12,1,2,1
2,42,44,45,2,42,0,2,30,11,1,2,2
2,42,44,45,2,42,0,2,31,10,1,2,2
2,42,44,45,2,42,0,2,32,9,1,2,1
2,42,44,45,2,42,0,2,33,8,1,2,2
2,42,44,45,2,42,0,2,34,7,1,2,2
2,42,44,45,2,42,0,2,35,6,1,2,1
2,42,44,45,2,42,0,2,36,5,1,2,2
2,42,44,45,2,42,0,2,37,4,1,2,2
2,42,44,45,2,42,0,2,38,3,1,2,1
2,42,44,45,2,42,0,2,39,39,0,2,1
2,42,44,45,2,42,0,2,40,40,0,2,1
3,2,5,6,3,3,0,2,1,2,0,1,1
3,3,6,7,3,3,0,2,1,3,0,1,1
3,4,7,8,3,3,0,2,1,4,0,1,1
3,4,7,8,3,4,0,2,1,3,0,1,1
3,4,7,8,3,4,0,2,2,3,0,1,1
3,7,10,11,3,3,0,2,1,7,0,1,2
3,7,10,11,3,7,0,2,1,5,1,2,1
3,7,10,11,3,7,0,2,2,4,1,2,1
3,7,10,11,3,7,0,2,3,3,0,1,1
3,7,10,11,3,7,0,2,4,4,0,2,2
3,7,10,11,3,7,0,2,5,5,0,2,1
3,8,11,12,3,3,0,2,1,8,0,1,1
3,8,11,12,3,8,0,2,1,3,0,1,1
3,8,11,12,3,8,0,2,2,5,1,2,1
3,8,11,12,3,8,0,2,3,4,1,2,1
3,8,11,12,3,8,0,2,4,3,0,1,1
3,8,11,12,3,8,0,2,5,5,0,2,2
3,8,11,12,3,8,0,2,6,6,0,2,2
3,9,12,13,3,3,0,2,1,9,0,1,2
3,9,12,13,3,9,0,2,1,7,1,2,2
3,9,12,13,3,9,0,2,2,6,1,2,2
3,9,12,13,3,9,0,2,3,5,1,2,2
3,9,12,13,3,9,0,2,4,3,0,1,1
3,9,12,13,3,9,0,2,5,5,0,2,2
3,9,12,13,3,9,0,2,6,6,0,2,2
3,9,12,13,3,9,0,2,7,7,0,2,2
3,10,13,14,3,3,0,2,1,10,0,1,1
3,10,13,14,3,10,0,2,1,3,0,1,1
3,10,13,14,3,10,0,2,2,7,1,2,2
3,10,13,14,3,10,0,2,3,6,1,2,2
3,10,13,14,3,10,0,2,4,5,1,2,2
3,10,13,14,3,10,0,2,5,4,1,2,2
3,10,13,14,3,10,0,2,6,6,0,2,2
3,10,13,14,3,10,0,2,7,7,0,2,3
3,10,13,14,3,10,0,2,8,8,0,2,5
3,12,15,16,3,3,0,2,1,12,0,1,1
3,12,15,16,3,12,0,2,1,3,0,1,1
3,12,15,16,3,12,0,2,2,9,1,2,7
3,12,15,16,3,12,0,2,3,8,1,2,1
3,12,15,16,3,12,0,2,4,4,0,2,2
3,12,15,16,3,12,0,2,5,5,0,2,2
3,12,15,16,3,12,0,2,6,5,1,2,1
3,12,15,16,3,12,0,2,7,4,1,2,2
3,12,15,16,3,12,0,2,8,3,1,2,1
3,12,15,16,3,12,0,2,9,9,0,2,2
3,12,15,16,3,12,0,2,10,10,0,2,2
3,13,16,17,3,3,0,2,1,13,0,1,2
3,13,16,17,3,13,0,2,1,11,1,2,1
3,13,16,17,3,13,0,2,2,10,1,2,2
3,13,16,17,3,13,0,2,3,9,1,2,2
3,13,16,17,3,13,0,2,4,4,0,2,2
3,13,16,17,3,13,0,2,5,5,0,2,2
3,13,16,17,3,13,0,2,6,3,0,1,1
3,13,16,17,3,13,0,2,7,5,1,2,2
3,13,16,17,3,13,0,2,8,4,1,2,2
3,13,16,17,3,13,0,2,9,9,0,2,2
3,13,16,17,3,13,0,2,10,10,0,2,2
3,13,16,17,3,13,0,2,11,11,0,2,2
3,14,17,18,3,3,0,2,1,14,0,1,1
3,14,17,18,3,14,0,2,1,3,0,1,1
3,14,17,18,3,14,0,2,2,11,1,2,2
3,14,17,18,3,14,0,2,3,10,1,2,1
3,14,17,18,3,14,0,2,4,4,0,2,2
3,14,17,18,3,14,0,2,5,5,0,2,2
3,14,17,18,3,14,0,2,6,6,0,2,2
3,14,17,18,3,14,0,2,7,6,1,2,2
3,14,17,18,3,14,0,2,8,5,1,2,2
3,14,17,18,3,14,0,2,9,4,1,2,1
3,14,17,18,3,14,0,2,10,10,0,2,2
3,14,17,18,3,14,0,2,11,11,0,2,2
3,14,17,18,3,14,0,2,12,12,0,2,2
3,15,18,19,3,3,0,2,1,15,0,1,2
3,15,18,19,3,15,0,2,1,13,1,2,1
3,15,18,19,3,15,0,2,2,12,1,2,2
3,15,18,19,3,15,0,2,3,11,1,2,2
3,15,18,19,3,15,0,2,4,4,0,2,2
3,15,18,19,3,15,0,2,5,5,0,2,2
3,15,18,19,3,15,0,2,6,6,0,2,2
3,15,18,19,3,15,0,2,7,7,0,2,2
3,15,18,19,3,15,0,2,8,6,1,2,2
3,15,18,19,3,15,0,2,9,5,1,2,2
3,15,18,19,3,15,0,2,10,4,1,2,2
3,15,18,19,3,15,0,2,11,11,0,2,2
3,15,18,19,3,15,0,2,12,12,0,2,2
3,15,18,19,3,15,0,2,13,13,0,2,2
3,16,19,20,3,3,0,2,1,16,0,1,1
3,16,19,20,3,16,0,2,1,3,0,1,1
3,16,19,20,3,16,0,2,2,13,1,2,2
3,16,19,20,3,16,0,2,3,12,1,2,1
3,16,19,20,3,16,0,2,4,4,0,2,2
3,16,19,20,3,16,0,2,5,5,0,2,2
3,16,19,20,3,16,0,2,6,6,0,2,2
3,16,19,20,3,16,0,2,7,7,0,2,3
3,16,19,20,3,16,0,2,8,7,1,2,2
3,16,19,20,3,16,0,2,9,6,1,2,2
3,16,19,20,3,16,0,2,10,5,1,2,1
3,16,19,20,3,16,0,2,11,4,1,2,2
3,16,19,20,3,16,0,2,12,12,0,2,2
3,16,19,20,3,16,0,2,13,13,0,2,2
3,16,19,20,3,16,0,2,14,14,0,2,2
3,17,20,21,3,3,0,2,1,17,0,1,2
3,17,20,21,3,17,0,2,1,15,1,2,1
3,17,20,21,3,17,0,2,2,14,1,2,2
3,17,20,21,3,17,0,2,3,13,1,2,2
3,17,20,21,3,17,0,2,4,4,0,2,2
3,17,20,21,3,17,0,2,5,5,0,2,2
3,17,20,21,3,17,0,2,6,6,0,2,2
3,17,20,21,3,17,0,2,7,7,0,2,5
3,17,20,21,3,17,0,2,8,8,0,2,2
3,17,20,21,3,17,0,2,9,9,0,2,5
3,17,20,21,3,17,0,2,10,6,1,2,2
3,17,20,21,3,17,0,2,11,5,1,2,2
3,17,20,21,3,17,0,2,12,4,1,2,2
3,17,20,21,3,17,0,2,13,13,0,2,2
3,17,20,21,3,17,0,2,14,14,0,2,2
3,17,20,21,3,17,0,2,15,15,0,2,2
3,18,21,22,3,3,0,2,1,18,0,1,1
3,18,21,22,3,18,0,2,1,3,0,1,1
3,18,21,22,3,18,0,2,2,15,1,2,2
3,18,21,22,3,18,0,2,3,14,1,2,1
3,18,21,22,3,18,0,2,4,4,0,2,2
3,18,21,22,3,18,0,2,5,5,0,2,2
3,18,21,22,3,18,0,2,6,6,0,2,2
3,18,21,22,3,18,0,2,7,7,0,2,2
3,18,21,22,3,18,0,2,8,8,0,2,2
3,18,21,22,3,18,0,2,9,8,1,2,2
3,18,21,22,3,18,0,2,10,7,1,2,2
3,18,21,22,3,18,0,2,11,6,1,2,1
3,18,21,22,3,18,0,2,12,5,1,2,2
3,18,21,22,3,18,0,2,13,4,1,2,2
3,18,21,22,3,18,0,2,14,3,1,2,1
3,18,21,22,3,18,0,2,15,15,0,2,2
3,18,21,22,3,18,0,2,16,16,0,2,2
3,19,22,23,3,3,0,2,1,19,0,1,2
3,19,22,23,3,19,0,2,1,17,1,2,1
3,19,22,23,3,19,0,2,2,16,1,2,2
3,19,22,23,3,19,0,2,3,15,1,2,2
3,19,22,23,3,19,0,2,4,4,0,2,2
3,19,22,23,3,19,0,2,5,5,0,2,2
3,19,22,23,3,19,0,2,6,6,0,2,2
3,19,22,23,3,19,0,2,7,7,0,2,2
3,19,22,23,3,19,0,2,8,8,0,2,2
3,19,22,23,3,19,0,2,9,9,0,2,2
3,19,22,23,3,19,0,2,10,8,1,2,2
3,19,22,23,3,19,0,2,11,7,1,2,2
3,19,22,23,3,19,0,2,12,6,1,2,2
3,19,22,23,3,19,0,2,13,5,1,2,2
3,19,22,23,3,19,0,2,14,4,1,2,2
3,19,22,23,3,19,0,2,15,15,0,2,2
3,19,22,23,3,19,0,2,16,16,0,2,2
3,19,22,23,3,19,0,2,17,17,0,2,2
3,20,23,24,3,3,0,2,1,20,0,1,1
3,20,23,24,3,20,0,2,1,3,0,1,1
3,20,23,24,3,20,0,2,2,17,1,2,2
3,20,23,24,3,20,0,2,3,16,1,2,1
3,20,23,24,3,20,0,2,4,4,0,2,2
3,20,23,24,3,20,0,2,5,5,0,2,2
3,20,23,24,3,20,0,2,6,6,0,2,2
3,20,23,24,3,20,0,2,7,7,0,2,2
3,20,23,24,3,20,0,2,8,8,0,2,2
3,20,23,24,3,20,0,2,9,9,0,2,2
3,20,23,24,3,20,0,2,10,9,1,2,2
3,20,23,24,3,20,0,2,11,8,1,2,2
3,20,23,24,3,20,0,2,12,7,1,2,1
3,20,23,24,3,20,0,2,13,6,1,2,2
3,20,23,24,3,20,0,2,14,5,1,2,2
3,20,23,24,3,20,0,2,15,4,1,2,2
3,20,23,24,3,20,0,2,16,16,0,2,2
3,20,23,24,3,20,0,2,17,17,0,2,2
3,20,23,24,3,20,0,2,18,18,0,2,2
3,21,24,25,3,3,0,2,1,21,0,1,2
3,21,24,25,3,21,0,2,1,19,1,2,1
3,21,24,25,3,21,0,2,2,18,1,2,2
3,21,24,25,3,21,0,2,3,17,1,2,2
3,21,24,25,3,21,0,2,4,4,0,2,2
3,21,24,25,3,21,0,2,5,5,0,2,2
3,21,24,25,3,21,0,2,6,6,0,2,2
3,21,24,25,3,21,0,2,7,7,0,2,2
3,21,24,25,3,21,0,2,8,8,0,2,2
3,21,24,25,3,21,0,2,9,9,0,2,2
3,21,24,25,3,21,0,2,10,10,0,2,2
3,21,24,25,3,21,0,2,11,9,1,2,2
3,21,24,25,3,21,0,2,12,8,1,2,2
3,21,24,25,3,21,0,2,13,7,1,2,2
3,21,24,25,3,21,0,2,14,6,1,2,2
3,21,24,25,3,21,0,2,15,5,1,2,2
3,21,24,25,3,21,0,2,16,4,1,2,2
3,21,24,25,3,21,0,2,17,17,0,2,2
3,21,24,25,3,21,0,2,18,18,0,2,2
3,21,24,25,3,21,0,2,19,19,0,2,2
3,22,25,26,3,3,0,2,1,22,0,1,1
3,22,25,26,3,22,0,2,1,3,0,1,1
3,22,25,26,3,22,0,2,2,19,1,2,2
3,22,25,26,3,22,0,2,3,18,1,2,1
3,22,25,26,3,22,0,2,4,4,0,2,2
3,22,25,26,3,22,0,2,5,5,0,2,2
3,22,25,26,3,22,0,2,6,6,0,2,2
3,22,25,26,3,22,0,2,7,7,0,2,2
3,22,25,26,3,22,0,2,8,8,0,2,2
3,22,25,26,3,22,0,2,9,9,0,2,2
3,22,25,26,3,22,0,2,10,10,0,2,2
3,22,25,26,3,22,0,2,11,10,1,2,2
3,22,25,26,3,22,0,2,12,9,1,2,2
3,22,25,26,3,22,0,2,13,8,1,2,1
3,22,25,26,3,22,0,2,14,7,1,2,2
3,22,25,26,3,22,0,2,15,6,1,2,2
3,22,25,26,3,22,0,2,16,5,1,2,2
3,22,25,26,3,22,0,2,17,4,1,2,2
3,22,25,26,3,22,0,2,18,18,0,2,2
3,22,25,26,3,22,0,2,19,19,0,2,2
3,22,25,26,3,22,0,2,20,20,0,2,2
3,23,26,27,3,3,0,2,1,23,0,1,2
3,23,26,27,3,23,0,2,1,21,1,2,1
3,23,26,27,3,23,0,2,2,20,1,2,2
3,23,26,27,3,23,0,2,3,19,1,2,2
3,23,26,27,3,23,0,2,4,4,0,2,2
3,23,26,27,3,23,0,2,5,5,0,2,2
3,23,26,27,3,23,0,2,6,6,0,2,2
3,23,26,27,3,23,0,2,7,7,0,2,2
3,23,26,27,3,23,0,2,8,8,0,2,2
3,23,26,27,3,23,0,2,9,9,0,2,2
3,23,26,27,3,23,0,2,10,10,0,2,2
3,23,26,27,3,23,0,2,11,11,0,2,2
3,23,26,27,3,23,0,2,12,10,1,2,2
3,23,26,27,3,23,0,2,13,9,1,2,2
3,23,26,27,3,23,0,2,14,8,1,2,2
3,23,26,27,3,23,0,2,15,7,1,2,2
3,23,26,27,3,23,0,2,16,6,1,2,2
3,23,26,27,3,23,0,2,17,5,1,2,2
3,23,26,27,3,23,0,2,18,4,1,2,2
3,23,26,27,3,23,0,2,19,19,0,2,2
3,23,26,27,3,23,0,2,20,20,0,2,2
3,23,26,27,3,23,0,2,21,21,0,2,2
3,24,27,28,3,3,0,2,1,24,0,1,1
3,24,27,28,3,24,0,2,1,3,0,1,1
3,24,27,28,3,24,0,2,2,21,1,2,2
3,24,27,28,3,24,0,2,3,20,1,2,1
3,24,27,28,3,24,0,2,4,4,0,2,2
3,24,27,28,3,24,0,2,5,5,0,2,2
3,24,27,28,3,24,0,2,6,6,0,2,2
3,24,27,28,3,24,0,2,7,7,0,2,2
3,24,27,28,3,24,0,2,8,8,0,2,2
3,24,27,28,3,24,0,2,9,9,0,2,2
3,24,27,28,3,24,0,2,10,10,0,2,2
3,24,27,28,3,24,0,2,11,11,0,2,2
3,24,27,28,3,24,0,2,12,11,1,2,2
3,24,27,28,3,24,0,2,13,10,1,2,2
3,24,27,28,3,24,0,2,14,9,1,2,1
3,24,27,28,3,24,0,2,15,8,1,2,2
3,24,27,28,3,24,0,2,16,7,1,2,2
